"SUBMITTER_NAME","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","depth_ft","ceratophyllum_demersum","potamogeton_crispus","latitude","longitude","chara_sp","elodea_canadensis","potamogeton_sp","nitella_sp","elodea_sp","potamogeton_pusillus","stuckenia_pectinata","wolffia_sp","substrate","lemna_minor","phalaris_arundinacea","potamogeton_zosteriformis","spirodela_polyrrhiza","wolffia_columbiana","algae","myriophyllum_spicatum","heteranthera_dubia","najas_flexilis","nymphaea_odorata","potamogeton_foliosus","zannichellia_palustris","lemna_trisulca","najas_sp","potamogeton_richardsonii","unk_sp","nuphar_advena","lake_name","nelumbo_lutea","typha_sp","no_veg_found","potamogeton_obtusifolius","potamogeton_epihydrus","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_sp.1","spirodela_polyrrhiza.1"
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","65",NA,"1",NA,45.02542698,-93.05986873,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","66",NA,"4",NA,45.0253867,-93.05937407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","67",NA,"5",NA,45.02535725,-93.05871324,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","68",NA,"2",NA,45.02539645,-93.05804733,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","69",NA,"3",NA,45.02551493,-93.05737283,NA,NA,NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","70",NA,"1",NA,45.02537912,-93.05680202,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","71",NA,"1",NA,45.02536508,-93.0561497,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","72",NA,"3",NA,45.02542181,-93.05549332,NA,NA,NA,NA,"1",NA,NA,"3",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","73",NA,"5",NA,45.02586319,-93.05485355,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","74",NA,"1",NA,45.0258435,-93.0555258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","75",NA,"1",NA,45.02582587,-93.05615651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","76",NA,"3",NA,45.02545081,-93.05600338,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","77",NA,"5",NA,45.0258039,-93.05680374,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","78",NA,"2",NA,45.02582654,-93.05747353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","79",NA,"5",NA,45.02583894,-93.05811531,NA,NA,NA,NA,"5",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","80",NA,"4",NA,45.02585416,-93.05879255,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","81",NA,"3",NA,45.02628265,-93.05812983,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1",NA,"5",NA,NA,NA,"2",NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","82",NA,"3",NA,45.02627511,-93.05734283,NA,NA,NA,NA,"2",NA,NA,"3",NA,NA,NA,NA,"1",NA,"4",NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,"0","62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","83",NA,"5",NA,45.02630006,-93.05676358,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","84",NA,"5",NA,45.02630471,-93.05623518,NA,NA,NA,NA,"1",NA,NA,"4",NA,NA,NA,NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","85",NA,"5",NA,45.02624487,-93.05553055,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","86",NA,"4",NA,45.02625487,-93.05492779,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","87",NA,NA,NA,45.0263159,-93.05428882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","88",NA,"1",NA,45.02677145,-93.05421346,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","89",NA,"3",NA,45.02577895,-93.05554694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","90",NA,"4",NA,45.02399638,-93.05748006,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-08-08","5","3/16/2023 14:08","Simba Blood","91",NA,"3",NA,45.0235783,-93.05861007,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","1",NA,NA,NA,45.02192019,-93.07973164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","2",NA,NA,NA,45.02239586,-93.06325259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","3",NA,"1",NA,45.02258666,-93.06232239,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","4",NA,"1",NA,45.02265871,-93.06183858,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","5",NA,"2",NA,45.02277427,-93.06115015,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","6",NA,"1",NA,45.0225629,-93.06071573,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","7",NA,"1",NA,45.02229055,-93.06009152,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","8",NA,"2",NA,45.02218792,-93.05924399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","9",NA,"2",NA,45.02175637,-93.05862139,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","10",NA,"1",NA,45.02179958,-93.05811179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","11",NA,"2",NA,45.02177939,-93.05743236,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","12",NA,"2",NA,45.02181055,-93.05677107,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","13",NA,"1",NA,45.02177918,-93.05614354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","14",NA,NA,NA,45.02195214,-93.05536897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","15",NA,"2",NA,45.02195021,-93.0549492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","16",NA,"1",NA,45.02232188,-93.05404394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","17",NA,"3",NA,45.02219302,-93.05484513,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","19",NA,"3",NA,45.02222009,-93.05552078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","20",NA,"3",NA,45.02226875,-93.05619729,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","21",NA,"5",NA,45.02217782,-93.05682327,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","22",NA,"2",NA,45.02213754,-93.05745385,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","23",NA,"3",NA,45.02214738,-93.05800845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","24",NA,"3",NA,45.02225759,-93.05868979,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","25",NA,"1",NA,45.02265046,-93.05938285,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","26",NA,"5",NA,45.02268346,-93.0601622,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","27",NA,"1",NA,45.02270924,-93.05876467,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","28",NA,"1",NA,45.02268152,-93.05809218,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","29",NA,"5",NA,45.02266186,-93.05745801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","30",NA,"5",NA,45.02270992,-93.0568207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","31",NA,"3",NA,45.02270306,-93.05610521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","32",NA,"2",NA,45.02267985,-93.05537913,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","33",NA,"3",NA,45.02266787,-93.05493474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","34",NA,"1",NA,45.02306359,-93.05479528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","35",NA,"1",NA,45.0230598,-93.05569441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","36",NA,"1",NA,45.02315385,-93.05616878,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","37",NA,"3",NA,45.02310739,-93.05673349,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","38",NA,"4",NA,45.02317203,-93.0573802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","39",NA,"5",NA,45.02314709,-93.05814306,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","40",NA,"1",NA,45.0231172,-93.05871339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","41",NA,"2",NA,45.02304005,-93.05938471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","42",NA,"1",NA,45.02306588,-93.05997049,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","43",NA,"1",NA,45.02305367,-93.06071037,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2016-05-11","5","3/16/2023 14:04","Simba Blood","44",NA,"2",NA,45.02304756,-93.06113553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
